Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,互补产品 (product.metafields.shopify--discovery--product_recommendation.complementary_products),相关产品 (product.metafields.shopify--discovery--product_recommendation.related_products),相关产品设置 (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
2024-us-love-firstclass-mail-forever-postage-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,079-XNSX*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_62acc580-e7c7-418f-a171-6218fe9bc7b6.jpg?v=1729504511,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
2024-us-love-firstclass-mail-forever-postage-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,079-XNSX*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_baa78600-ab62-40c6-bffa-4cb73226ba51.jpg?v=1729504511,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
panes-us-flags-2022-forever-stamps,Panes U.S. Flags 2022 Forever Stamps,"<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">The Post Service continues its tradition of celebrating the U.S. flag with this new stamp in panes of 20, booklets of 20, and coils of 100, 200, 500and 1,000.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Reminiscent of the 50 flags encircling the Washington Monument, these three U.S. flags are shown as if on poles arranged in a circular formation. The flags, shown from a low-angle perspective, billowing in the wind, evoke a sense of reverence and honor.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">The American flag has long symbolized the strength and spirit of our nation. In 1916, President Woodrow Wilson issued a proclamation establishing June 14 as Flag Day, which Congress officially designated in August 1949. Today, the American flag remains a powerful symbol.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">The American flag has many nicknames, including the ?¡ãStars and Stripes,?¡À the ?¡ãStar-Spangled Banner,?¡À and ?¡ãOld Glory,?¡À and has seen many variations during the history of the United States. The current flag has 13 alternating red and white stripes, symbolizing the 13 British colonies that declared independence from Great Britain and became the first states in the country. Fifty white stars, one for each state in the Union, lie in a field of blue.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Laura Stutzman was the stamp designer and illustrator. Ethel Kessler was the art director.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">The?<span style=""box-sizing: border-box; font-weight: bolder;""><em style=""box-sizing: border-box;"">U.S. Flags</em></span>?stamp is being issued as a Forever? stamp. This Forever stamp will always be equal in value to the current First-Class Mail? one-ounce price.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Made in the USA.</p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,22-GQ-FZ*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_00e06ffd-8a25-43b4-8e3d-552591e1d876.jpg?v=1729504499,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
panes-us-flags-2022-forever-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,22-GQ-FZ*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_8f460a3d-5686-4295-9e32-3a9e832a20cf.jpg?v=1729504499,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
panes-us-flags-2022-forever-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,22-GQ-FZ*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_1ca5f0d9-6931-48af-835d-ef647e8b0ec1.jpg?v=1729504499,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
panes-us-flags-2022-forever-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,22-GQ-FZ*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_1572b9a8-9f10-442b-a631-4072422de4b8.jpg?v=1729504499,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
panes-us-flags-2022-forever-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,22-GQ-FZ*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_8581cb4d-8844-41d1-a6cf-28c5a12cb2d0.jpg?v=1729504499,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
panes-us-flags-2022-forever-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,22-GQ-FZ*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_4484ef34-5deb-4813-875f-6a632db70506.jpg?v=1729504499,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
refund-only,Refund Only,<p>Refund Only<br></p>,Hawk,,"","",false,Style,Default Title,,,,,,,,RefundOnly1,0.0,shopify,1000,continue,manual,1.00,1.00,true,true,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/RefundOnly_d87019ed-7bc8-4098-ac6d-a1d555030e75.jpg?v=1729504488,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,archived
us-2018-frozen-treats-forever-stamps,U.S. 2018 Frozen Treats Forever Stamps,"<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Cool off with Frozen Treats, a Post Service Forever stamp issuance featuring frosty, colorful, icy pops on a stick. The tasty, sweet confections come in a variety of shapes and flavors.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Today, Americans love cool, refreshing ice pops on a hot summer day. Modern frozen treats are available in many varieties. Ice pops are made by large manufacturers, home cooks, and artisanal shops. In recent years, frozen treats containing fresh fruit such as kiwi, watermelon, blueberries, oranges, and strawberries have become more common. In addition, flavors such as chocolate, root beer, and cola are also popular. Some frozen treats even have two sticks, making them perfect for sharing.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">This booklet of 20 stamps showcases Margaret Berg?¡¥s whimsical watercolor illustrations of frozen treats. Each of the 10 stamp designs include two different treats. The words ?¡ãFOREVER?¡À and ?¡ãUSA?¡À appear along the bottom of every stamp.</p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,18-BQL*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_df468efd-8d84-4b94-9af7-f4ca7f98ca2f.jpg?v=1729504485,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
us-2018-frozen-treats-forever-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,18-BQL*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_ea44ef09-4d6e-44cf-b79e-857e56b11c72.jpg?v=1729504485,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2018-frozen-treats-forever-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,18-BQL*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_6b8505ce-d91b-476a-9103-5b802f8440bb.jpg?v=1729504485,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2018-frozen-treats-forever-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,18-BQL*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_ae183199-85b3-46b8-9d36-7dd0b01bbf31.jpg?v=1729504485,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2018-frozen-treats-forever-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,18-BQL*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_a00c645f-e635-40e0-910c-ec34170f8555.jpg?v=1729504485,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2018-frozen-treats-forever-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,18-BQL*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_71ff5e82-7527-44e4-88bd-9453600db436.jpg?v=1729504485,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2019-cactus-forever-stamps,U.S. 2019 Cactus Forever Stamps,"<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Books Beautiful Cactus Post Office First-Class Forever Stamps. Beautiful Cactus Stamps. Fast and reliable shipping!</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Explore the unexpected beauty of cactus flowers with ten new designs from the U.S. Postal Service. Each stamp depicts a photograph of the flower of one of these ten cacti: Opuntia engelmannii, Rebutia minuscula, Echinocereus dasyacanthus, Echinocereus poselgeri, Echinocereus coccineus, ?Pelecyphora aselliformis, Parodia microsperma, Echinocactus horizonthalonius, Thelocactus heterochromus, and Parodia scopa.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Within the booklet, each stamp design is featured twice. Cactus nomenclature is in flux, and with new DNA studies, botanists sometimes reclassify plants. As of the printing of these stamps, the names were accurate. Cactus also have common names, with some plants having several different names in popular use. Cacti are flowering perennial succulents in the plant family Cactaceae. Though experts debate exact numbers, more than 1,500 species are known. Almost all cacti are native to the Americas, ranging from British Columbia and Alberta in Canada to the southern regions of Argentina and Chile. The southwestern U.S. and Mexico are home to the greatest variety and abundance of cacti.?</p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,19-XRZ*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_519e0127-dd69-43d2-ad2c-3893cf3edb60.jpg?v=1729504474,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
us-2019-cactus-forever-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,19-XRZ*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_21a746e3-8d48-43a9-a35c-ed6f8b2f1d25.jpg?v=1729504474,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2019-cactus-forever-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,19-XRZ*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_b7922b50-97f2-475d-aed4-406048bf6cf9.jpg?v=1729504474,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2019-cactus-forever-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,19-XRZ*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_1cd9be45-604d-4b03-b305-85fd4b2e5839.jpg?v=1729504474,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2019-cactus-forever-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,19-XRZ*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_8e3151bc-c955-4e1c-9059-a22d7b535815.jpg?v=1729504474,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2019-cactus-forever-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,19-XRZ*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_ae56c424-e54b-4212-93be-e07091035f0f.jpg?v=1729504474,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2020-fruits-amp-vegetables-forever-stamps,U.S. 2020 Fruits &amp; Vegetables Forever Stamps,"<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Released in the summer of 2020, This booklet of 20 US postage stamps capture the classic beauty of still-life paintings featuring 10 different portraits of fruits and vegetables. Each stamp features a collection of one kind of fruit or vegetable:</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">?</p>
<ul class=""a-unordered-list a-vertical"" style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">
<li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box;"">Red and black plums,</span></li>
</ul>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Heirloom and cherry tomatoes,</p>
<ul class=""a-unordered-list a-vertical"" style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">
<li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box;"">Carrots,</span></li>
<li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box;"">Lemons,</span></li>
<li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box;"">Blueberries,</span></li>
<li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box;"">Red and green grapes,</span></li>
<li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box;"">Lettuces,</span></li>
<li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box;"">Strawberries,</span></li>
<li style=""box-sizing: border-box;""><span class=""a-list-item"" style=""box-sizing: border-box;"">Eggplants, and</span></li>
<li style=""box-sizing: border-box;"">
<span class=""a-list-item"" style=""box-sizing: border-box;"">Figs. US Post Office Art director Derry Noyes designed the stamps with existing art by Robert Papp.</span>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em;"">This listing is for a booklet of 20 postage stamps, each is good for 1 oz domestic letter mail forever</p>
</li>
</ul>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,20-SG*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_4a5391fd-1acf-4eef-b572-55a433432305.jpg?v=1729504461,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
us-2020-fruits-amp-vegetables-forever-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,20-SG*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_c8d90022-2a80-43e3-91e6-1a6f0c0022f1.jpg?v=1729504461,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2020-fruits-amp-vegetables-forever-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,20-SG*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_cb55f0d2-ef70-4ffa-ba1c-af14c1beb3b0.jpg?v=1729504461,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2020-fruits-amp-vegetables-forever-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,20-SG*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_720fc9f2-29c3-49d6-8b97-16132bda8648.jpg?v=1729504461,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2020-fruits-amp-vegetables-forever-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,20-SG*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_84e99db6-67a5-4ae8-aa30-6d50805fa9b2.jpg?v=1729504461,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2020-fruits-amp-vegetables-forever-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,20-SG*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_25c8f7ec-0ef5-467e-91e3-c5f6a34082d8.jpg?v=1729504461,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2021-wild-orchids-framed-forever-stamps,U.S. 2021 Wild Orchids Framed Forever Stamps,"<h1 class=""wt-text-body-03 wt-line-height-tight wt-break-word"" style=""box-sizing: border-box; margin: 0px 0px 0.5em; color: rgba(0, 0, 0, 0.85); font-weight: 500; font-family: 'PT Serif', sans-serif; line-height: 1;"" data-buy-box-listing-title=""true""><span style=""box-sizing: border-box; font-size: 16px;"">Wild Orchid Forever Postage Stamp First Class US Postal Celebrations Wedding, Wedding Invites, Holiday Cards, Thank You Notes</span></h1>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Celebrates the beauty of Wild Orchids with stamps of flowers that grow in the United States. The stamp art highlights photos taken by photographer Jim Fowler. Art director Ethel Kessler designed the stamps.<br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;"">Each stamp features a photograph of one of these nine species: Cypripedium californicum, Hexalectris spicata, Cypripedium reginae, Spiranthes odorata, Triphora trianthophoros, Platanthera grandiflora, Cyrtopodium polyphyllum, Calopogon tuberosus, and Platanthera leucophaea. Within the booklet, each stamp design is featured twice.</p>
<div style=""box-sizing: border-box; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em;"">Enjoy the unusual beauty of orchids with this new 9.5""(W) x 13""(H) framed piece, which features an enlarged view of one of the flowers, exposing its delicate features. Also included is block of 10 mounted?<span style=""box-sizing: border-box; font-weight: bolder;""><em style=""box-sizing: border-box;"">Wild Orchids</em></span>?Forever<span style=""box-sizing: border-box; position: relative; font-size: 12px; line-height: 0; vertical-align: baseline; top: -0.5em;"">?</span>?stamps and the First Day of Issue details.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em;"">Showcased in a rustic brown frame, the piece also includes a dust cover and sawtooth hanger on the back for easy display.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em;"">Made in the USA.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em;"">SKUs featured on this page: 682524</p>
</div>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,20-LH*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_3fb655ff-2afb-4b8f-82c2-52b1cdde7f16.jpg?v=1729504448,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
us-2021-wild-orchids-framed-forever-stamps,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,20-LH*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_f3ea6720-3183-4dcf-96ad-178b325a2a30.jpg?v=1729504448,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2021-wild-orchids-framed-forever-stamps,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,20-LH*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_8bac4867-243d-4b2f-8367-6cfed6afb185.jpg?v=1729504448,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2021-wild-orchids-framed-forever-stamps,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,20-LH*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_41f33e18-c82d-4ac7-929b-8f38ffbab5ed.jpg?v=1729504448,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2021-wild-orchids-framed-forever-stamps,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,20-LH*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_d3e58f09-7f0d-4dea-94c8-259c0ac38df9.jpg?v=1729504448,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2021-wild-orchids-framed-forever-stamps,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,20-LH*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_2727da5c-ce68-4183-bc6a-05ca9a0da33f.jpg?v=1729504448,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2022-love-forever-stamps-wedding,U.S. 2022 Love Forever Stamps Wedding,"<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Celebrate the joy that flowers bring with two new?<span style=""box-sizing: border-box; font-weight: bolder;""><em style=""box-sizing: border-box;"">Love</em></span>?stamps from the Post Service.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Inspired by old European folk art, the two stamps feature digital illustrations with similar designs: three round, stylized blooms ranging symmetrically along the top, with smaller round blossoms in each of the lower corners. The background color of one stamp is powder blue, and the other is coral. Twisting vines, which hold small multi-petaled flowers, form abstract heart shapes.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Flowers can symbolize many things: romance, of course, but also friendship, sympathy, gratitude, congratulations. Not only are they symbolic and beautiful, but flowers might have more tangible benefits. Studies have shown that flowers can increase happiness, decrease stress, and create a calming atmosphere.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">The Postal Service has successfully captured the delight and exuberance of love since its first stamp in the Love series, issued in 1973. These floral stamps, with their colorful blooms and curling vines, are beautiful additions to the series. Released early in the year for use at Valentine?¡¥s Day, they are also perfect any time to add floral flair to letters, birthday or graduation cards, baby shower invitations, notes of thanks?athe uses are limitless. The colorful stamps will add charm and whimsy to any correspondence.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Greg Breeding was art director; Bailey Sullivan created the original art and designed the stamps.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;""><span style=""box-sizing: border-box; font-weight: bolder;""><em style=""box-sizing: border-box;"">Love</em></span>?will be issued in panes of 20 Forever? stamps. These Forever stamps will always be equal in value to the current First-Class Mail? one-ounce price.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">Made in the USA.</p>
<p style=""box-sizing: border-box; margin-top: 0px; margin-bottom: 1em; color: #3a3e3f; font-family: 'PT Serif', sans-serif;"">SKUs featured on this page: 578204</p>",Hawk,,"","",true,Style,5 Books of 20 (100 Stamps),,,,,,,,22-TYHL*1,0.0,shopify,1000,deny,manual,29.99,73.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/1_5c2e5034-cb8a-4ebc-b5c2-79f4921d159f.jpg?v=1729504436,1,"",false,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
us-2022-love-forever-stamps-wedding,,,,,,,,,15 Books of 20 (300 Stamps),,,,,,,,22-TYHL*3,0.0,shopify,1000,deny,manual,71.98,219.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/2_aa61f55d-9aaf-42e7-9792-47babb70bdb5.jpg?v=1729504436,2,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2022-love-forever-stamps-wedding,,,,,,,,,25 Books of 20 (500 Stamps),,,,,,,,22-TYHL*5,0.0,shopify,1000,deny,manual,104.97,365.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/3_df2f9b05-43b2-433c-8ea8-e3bd4f68040c.jpg?v=1729504436,3,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2022-love-forever-stamps-wedding,,,,,,,,,50 Books of 20 (1000 Stamps),,,,,,,,22-TYHL*10,0.0,shopify,1000,deny,manual,199.99,730.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/4_2b612e07-a575-4f49-9b79-5609d349621b.jpg?v=1729504436,4,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2022-love-forever-stamps-wedding,,,,,,,,,250 Books of 20 (5000 Stamps),,,,,,,,22-TYHL*50,0.0,shopify,1000,deny,manual,899.70,3650.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/5_b75784c6-1b27-4192-8d43-fca2d75a4fe0.jpg?v=1729504436,5,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
us-2022-love-forever-stamps-wedding,,,,,,,,,500 Books of 20 (10000 Stamps),,,,,,,,22-TYHL*100,0.0,shopify,1000,deny,manual,1699.99,7300.00,true,false,,https://cdn.shopify.com/s/files/1/0722/0081/4838/files/6_5cf216b3-de77-41e9-8380-4f5f7a510fcf.jpg?v=1729504436,6,"",,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
