product_handle,name,email,rating,customer_image,review_title,review_body,reply,date(yyyy-mm-dd),review_image1,review_image2,review_image3,review_image4,review_image5,review_type
us-2020-fruits-amp-vegetables-forever-stamps,Halden,default@thimatic.com,5,,,"These designs evoke a strong sense of nostalgia.",,"2024/07/07 12:00:00",,,,,,CSV
us-2020-fruits-amp-vegetables-forever-stamps,April,default@thimatic.com,5,,,"The staff was professional and courteous throughout.",,"2024/06/24 12:00:00",,,,,,CSV
us-2021-wild-orchids-framed-forever-stamps,Farmer,default@thimatic.com,5,,,"My order arrived without any issues.",,"2024/06/10 12:00:00",,,,,,CSV
us-2021-wild-orchids-framed-forever-stamps,Pretty,default@thimatic.com,5,,,"The payment gateway was very secure and efficient.",,"2024/05/27 12:00:00",,,,,,CSV
us-2021-wild-orchids-framed-forever-stamps,Des,default@thimatic.com,5,,,"These stamps are fantastic for collectors like me!",,"2024/05/13 12:00:00",,,,,,CSV
us-2022-love-forever-stamps-wedding,Liza,default@thimatic.com,5,,,,,"2024/04/29 12:00:00",,,,,,CSV
us-2022-love-forever-stamps-wedding,Percy,default@thimatic.com,5,,,"I love the historical themes represented in each stamp.",,"2024/04/15 12:00:00",,,,,,CSV
us-2022-love-forever-stamps-wedding,Nourishing,default@thimatic.com,5,,,"The service team was quick to respond to my inquiries.",,"2024/04/01 12:00:00",,,,,,CSV
us-2022-love-forever-stamps-wedding,Delightful,default@thimatic.com,5,,,"Delivery was slower than expected, but worth it.",,"2024/03/18 12:00:00",,,,,,CSV
us-2022-love-forever-stamps-wedding,Optimistic,default@thimatic.com,5,,,"The checkout process was user-friendly and simple.",,"2024/03/04 12:00:00",,,,,,CSV
us-2021-colorado-hairstreak-stamps-forever,Jeffrey,default@thimatic.com,5,,,"The craftsmanship on these stamps is outstanding.",,"2024/02/10 12:00:00",,,,,,CSV
us-2021-colorado-hairstreak-stamps-forever,Polly,default@thimatic.com,5,,,"I love how unique and charming these stamps are!",,"2024/01/27 12:00:00",,,,,,CSV
us-2021-colorado-hairstreak-stamps-forever,Bianca,default@thimatic.com,5,,,"Customer service was helpful and attentive to my needs.",,"2023/12/23 12:00:00",,,,,,CSV
us-2021-colorado-hairstreak-stamps-forever,Dixon,default@thimatic.com,5,,,"The shipping was reliable, and tracking was available.",,"2023/11/28 12:00:00",,,,,,CSV
us-2021-colorado-hairstreak-stamps-forever,Melissa,default@thimatic.com,5,,,"Payment options were diverse and convenient.",,"2023/11/13 12:00:00",,,,,,CSV
us-2021-colorado-hairstreak-stamps-forever,Selena,default@thimatic.com,5,,,"These stamps have a timeless elegance that I appreciate.",,"2024/10/16 12:00:00",,,,,,CSV
us-2021-colorado-hairstreak-stamps-forever,Darlene,default@thimatic.com,5,,,"The stamps are well-constructed and durable.",,"2024/10/09 12:00:00",,,,,,CSV
us-2021-colorado-hairstreak-stamps-forever,Nydia,default@thimatic.com,4,,,"The customer service team was excellent.",,"2024/09/22 12:00:00",,,,,,CSV
us-2021-colorado-hairstreak-stamps-forever,Gardener,default@thimatic.com,5,,,"I received my order quickly and without hassle.",,"2024/09/15 12:00:00",,,,,,CSV
us-2021-love-forever-stamps-wedding,Eve,default@thimatic.com,5,,,"The payment experience was smooth and straightforward.",,"2024/08/29 12:00:00",,,,,,CSV
us-2021-love-forever-stamps-wedding,Miriam,default@thimatic.com,5,,,"The quality of these stamps is remarkable!",,"2024/08/14 12:00:00",,,,,,CSV
us-2021-love-forever-stamps-wedding,Beloved,default@thimatic.com,5,,,"They have an authentic vintage look and feel.",,"2024/08/07 12:00:00",,,,,,CSV
us-2021-love-forever-stamps-wedding,Medwin,default@thimatic.com,5,,,"Great communication from customer support!",,"2024/07/20 12:00:00",,,,,,CSV
us-florida-everglades-mnh-2023-priority-stamp,Violet,default@thimatic.com,5,,,"I was impressed with the fast shipping speed.",,"2024/07/06 12:00:00",,,,,,CSV
us-florida-everglades-mnh-2023-priority-stamp,Zebediah,default@thimatic.com,5,,,"The payment process was efficient and secure.",,"2024/06/23 12:00:00",,,,,,CSV
us-florida-everglades-mnh-2023-priority-stamp,Free,default@thimatic.com,5,,,"These stamps are true treasures for collectors!",,"2024/06/09 12:00:00",,,,,,CSV
us-florida-everglades-mnh-2023-priority-stamp,Udolf,default@thimatic.com,5,,,"The historical context of each stamp is fascinating.",,"2024/05/26 12:00:00",,,,,,CSV
us-florida-everglades-mnh-2023-priority-stamp,Spring-like,default@thimatic.com,5,,,"The support staff was very knowledgeable and helpful.",,"2024/05/12 12:00:00",,,,,,CSV
2019-us-coral-reefs-postcard-stamps,Kelsey,default@thimatic.com,5,,,"The shipping was timely, and my stamps arrived intact.",,"2024/04/28 12:00:00",,,,,,CSV
2019-us-coral-reefs-postcard-stamps,Ariana,default@thimatic.com,5,,,"Payment processing was quick and hassle-free.",,"2024/04/14 12:00:00",,,,,,CSV
2019-us-coral-reefs-postcard-stamps,Paxton,default@thimatic.com,5,,,"The quality of the stamps is truly exceptional!",,"2024/03/31 12:00:00",,,,,,CSV
2019-us-coral-reefs-postcard-stamps,Cunning,default@thimatic.com,5,,,"These designs evoke such wonderful nostalgia.",,"2024/03/17 12:00:00",,,,,,CSV
2019-us-coral-reefs-postcard-stamps,Strength,default@thimatic.com,5,,,"Customer service followed up to ensure my satisfaction.",,"2024/03/03 12:00:00",,,,,,CSV
2019-us-coral-reefs-postcard-stamps,Dorian,default@thimatic.com,5,,,"My order arrived even faster than expected!",,"2024/02/09 12:00:00",,,,,,CSV
2019-us-coral-reefs-postcard-stamps,Amaryllis,default@thimatic.com,5,,,"I appreciate the variety of payment options available.",,"2024/01/26 12:00:00",,,,,,CSV
2019-us-coral-reefs-postcard-stamps,Halden,default@thimatic.com,5,,,"These stamps are beautifully designed and high quality.",,"2023/12/22 12:00:00",,,,,,CSV
2019-us-coral-reefs-postcard-stamps,Compassionate,default@thimatic.com,5,,,"I love how they tell a story through their design!",,"2023/11/27 12:00:00",,,,,,CSV
2019-us-coral-reefs-postcard-stamps,Phyllis,default@thimatic.com,5,,,"The customer service made my experience enjoyable.",,"2023/11/12 12:00:00",,,,,,CSV
us-2021-otters-in-snow-forever-stamps,Leigh,default@thimatic.com,5,,,"Delivery took a little longer than I hoped, but worth it.",,"2024/10/15 12:00:00",,,,,,CSV
us-2021-otters-in-snow-forever-stamps,Amanda,default@thimatic.com,5,,,"The payment experience was seamless and efficient.",,"2024/10/08 12:00:00",,,,,,CSV
us-2021-otters-in-snow-forever-stamps,Konrad,default@thimatic.com,5,,,,,"2024/09/21 12:00:00",,,,,,CSV
us-2021-otters-in-snow-forever-stamps,Tilda,default@thimatic.com,5,,,"The vintage designs are exactly what I wanted.",,"2024/09/14 12:00:00",,,,,,CSV
us-2021-otters-in-snow-forever-stamps,Udele,default@thimatic.com,5,,,"The service was excellent, very impressed overall.",,"2024/08/28 12:00:00",,,,,,CSV
us-2021-otters-in-snow-forever-stamps,Yvette,default@thimatic.com,5,,,"Shipping was fast, and everything was well-packaged.",,"2024/08/13 12:00:00",,,,,,CSV
us-2021-otters-in-snow-forever-stamps,Shawn,default@thimatic.com,5,,,"I had a minor issue, but customer service resolved it quickly.",,"2024/08/06 12:00:00",,,,,,CSV
us-2021-otters-in-snow-forever-stamps,Wolf,default@thimatic.com,5,,,"The payment options were convenient and easy to use.",,"2024/07/19 12:00:00",,,,,,CSV
us-2021-otters-in-snow-forever-stamps,Flame,default@thimatic.com,5,,,"The quality of these stamps is simply outstanding!",,"2024/07/05 12:00:00",,,,,,CSV
booklet-2022-us-flags-forever-stamps,Falkner,default@thimatic.com,5,,,"They have a delightful antique appeal.",,"2024/06/22 12:00:00",,,,,,CSV
2024-u-s-flags-forever-stamps-coil-of-100,Cheerful,default@thimatic.com,4,,,"The customer service team was very accommodating.",,"2023/12/21 12:00:00",,,,,,CSV
2024-u-s-flags-forever-stamps-coil-of-100,Fire,default@thimatic.com,5,,,"Delivery took a bit longer than expected, but worth the wait.",,"2023/11/26 12:00:00",,,,,,CSV
2024-u-s-flags-forever-stamps-coil-of-100,Guide,default@thimatic.com,5,,,"The payment experience was quick and hassle-free.",,"2023/11/11 12:00:00",,,,,,CSV
2024-u-s-flags-forever-stamps-coil-of-100,Audrey,default@thimatic.com,5,,,,,"2023/10/27 12:00:00",,,,,,CSV
2007-us-liberty-bell-forever-stamps,"Aracely R. Birchfield",AracelyRBirchfield@jourrapide.com,5,,,"Like this product a lot I do recommend this to my family and friends",,"2024/10/14 12:00:00",,,,,,CSV
2007-us-liberty-bell-forever-stamps,"Kristina R. Pfarr",NormanSWheeler@armyspy.com,5,,,"Price very good",,"2023/12/04 12:00:00",,,,,,CSV
2007-us-liberty-bell-forever-stamps,"Stephanie D. Dodd",StephanieDDodd@rhyta.com,5,,,"Great service and quality products!",,"2022/05/04 12:00:00",,,,,,CSV
2007-us-liberty-bell-forever-stamps,"Robert D. Perkins",RobertDPerkins@jourrapide.com,5,,,"The ease of on online purchase, a resonable price. A worthwhile purchase",,"2024/10/14 12:00:00",,,,,,CSV
2010-holiday-evergreens-forever-first-class-postage-stamps,"Lee J. Freese",LeeJFreese@armyspy.com,5,,,"Great value and quick delivery",,"2024/10/03 12:00:00",,,,,,CSV
2011-us-firstclass-forever-stamp-wedding-roses,"Maritza R. Irwin",MaritzaRIrwin@teleworm.us,5,,,"Convenient way to get stamps!",,"2023/12/08 12:00:00",,,,,,CSV
2011-us-firstclass-forever-stamp-wedding-roses,"Paul E. Martin",PaulEMartin@jourrapide.com,5,,,"It was most convenient that I did not need to travel to the post office.",,"2023/05/03 12:00:00",,,,,,CSV
2011-us-firstclass-forever-stamp-wedding-roses,"George C. Smith",GeorgeCSmith@rhyta.com,5,,,"The stamps look and adhere well to use to send mail.",,"2022/07/25 12:00:00",,,,,,CSV
2011-us-firstclass-forever-stamp-wedding-roses,"Charles S. Robinson",CharlesSRobinson@jourrapide.com,5,,,"It was nice not to have to stand in line at the Post Office just to buy stamps. The size of the stamps is small so they fit easily on any envelope or postcard.",,"2022/08/18 12:00:00",,,,,,CSV
2011-us-wedding-celebrate-forever-stamps,"Gina N. Hendley",GinaNHendley@teleworm.us,5,,,,,"2024/08/06 12:00:00",,,,,,CSV
2011-us-wedding-celebrate-forever-stamps,"Florene C. Cusick",FloreneCCusick@jourrapide.com,5,,,"Their stamps... They stick... They have great stickiness!",,"2023/12/19 12:00:00",,,,,,CSV
2012-us-bonsai-forever-stamps,"Jeannette T. Hatfield",JeannetteTHatfield@teleworm.us,5,,,"Mailing Christmas cards and bills",,"2024/08/30 12:00:00",,,,,,CSV
2012-us-bonsai-forever-stamps,"Sean S. Morgan",SeanSMorgan@armyspy.com,5,,,,,"2024/05/28 12:00:00",,,,,,CSV
2012-us-bonsai-forever-stamps,"Cathryn J. Perkins",CathrynJPerkins@jourrapide.com,5,,,,,"2024/03/17 12:00:00",,,,,,CSV
2012-us-bonsai-forever-stamps,"Shirley A. Mysliwiec",ShirleyAMysliwiec@teleworm.us,5,,,"Delivery was promised efficient. STAMPS NICE",,"2024/01/12 12:00:00",,,,,,CSV
2014-us-firstclass-forever-stamp-rudolph-the-rednosed-reindeer,"Jonnie R. Tyndall",JonnieRTyndall@jourrapide.com,5,,,"I got these before the rate for stamps increased this summer. I like that I can use them whenever and I saved some money along the way.",,"2024/08/31 12:00:00",,,,,,CSV
2014-us-firstclass-forever-stamp-rudolph-the-rednosed-reindeer,"Pamela K. Smith",PamelaKSmith@rhyta.com,5,,,"The seller is always on time; the stamps are lovely and different! A very nice ""go to"" seller! :)",,"2024/07/13 12:00:00",,,,,,CSV
2014-us-firstclass-forever-stamp-rudolph-the-rednosed-reindeer,"Barbara F. Marcos",BarbaraFMarcos@rhyta.com,5,,,"Real stamps. Lol.",,"2024/07/13 12:00:00",,,,,,CSV
2014-us-firstclass-forever-stamp-rudolph-the-rednosed-reindeer,"Thelma C. Wilde",ThelmaCWilde@jourrapide.com,5,,,"I like all my stuff to be all cute, when I used these they definitely made my envelope just pop with color and sooo cute!",,"2024/06/14 12:00:00",,,,,,CSV
2014-us-firstclass-forever-stamp-the-star-spangled-banner-booklet,"Dana B. Estepp",DanaBEstepp@rhyta.com,5,,,"Needed them for every day",,"2024/10/14 12:00:00",,,,,,CSV
2014-us-firstclass-forever-stamp-the-star-spangled-banner-booklet,"Heather T. Cintron",HeatherTCintron@teleworm.us,5,,,"They were as advertised! Great",,"2024/10/14 12:00:00",,,,,,CSV
2024-u-s-flags-forever-stamps-booklets,"Carroll W. Whitfield",CarrollWWhitfield@teleworm.us,5,,,"I had a fantastic experience buying stamps online! The process was smooth and straightforward, and I received my order quickly. The stamps were exactly as described, with vibrant colors and strong adhesion. I was particularly pleased with the variety of designs available, making it easy to find the perfect ones for my needs. Overall, I'm very satisfied with my purchase and would definitely recommend buying stamps online to anyone!",,"2023/11/02 12:00:00",,,,,,CSV
2012-firstclass-forever-stamp-flag-and-quotequalityquot,"Sheila W. Winebarger",SheilaWWinebarger@armyspy.com,4,,,"Low Cost High Quality Products: Enjoy affordable prices without compromising on quality. Our range offers exceptional value, meeting your needs without breaking the bank.",,"2024/03/02 12:00:00",,,,,,CSV
2024-u-s-flags-forever-stamps-booklets,"Leslie R. Smith",LeslieRSmith@rhyta.com,5,,,"I recently had an outstanding experience purchasing stamps online. The website was user-friendly, and the selection of stamps was impressive. The prices were very reasonable, and the delivery was prompt. The stamps arrived in perfect condition, and they were exactly as advertised. I am very satisfied with my purchase and would highly recommend this online store to anyone looking for high-quality stamps at a great price.",,"2024/04/09 12:00:00",,,,,,CSV
